0x000027EF,crate_packing_lid
0x000027F4,shaders\shader_templates\_0_2_1_2_2_0_0_0_0_0_0_0
0x000027F7,crate_packing_giant
0x000027F8,crate_packing_giant
0x000027F9,crate_packing_giant
0x000027FA,crate_packing_giant
0x00002806,h_barrel_rusty
0x00002807,h_barrel_rusty
0x00002808,h_barrel_rusty
0x00002809,h_barrel_rusty
0x0000280F,shaders\shader_templates\_3_2_0_1_1_2_0_0_0_0_0_0
0x00002812,h_barrel_rusty_small
0x00002815,h_barrel_rusty_small
0x00002816,h_barrel_rusty_small
0x00002817,h_barrel_rusty_small
0x0000281B,pallet_large
0x0000281E,pallet_large
0x0000281F,pallet_large
0x00002820,pallet_large
0x00002822,pallet_broken01
0x00002823,pallet_broken02
0x00002824,pallet_broken03
0x00002825,pallet_broken04
0x00002826,pallet_broken05
0x00002828,pallet_broken06
0x00002829,pallet_broken01
0x0000282A,pallet_broken01
0x0000282B,pallet_broken01
0x0000282C,pallet_broken01
0x00002832,shaders\shader_templates\_3_2_0_1_2_0_0_0_0_0_0_0
0x00002836,shaders\shader_templates\_0_2_1_1_2_0_0_0_0_0_0_0
0x00002839,pallet_broken02
0x0000283A,pallet_broken02
0x0000283B,pallet_broken02
0x0000283C,pallet_broken02
0x00002840,pallet_broken03
0x00002841,pallet_broken03
0x00002842,pallet_broken03
0x00002843,pallet_broken03
0x00002844,pallet_broken04
0x00002845,pallet_broken04
0x00002846,pallet_broken04
0x00002847,pallet_broken04
0x00002848,pallet_broken05
0x00002849,pallet_broken05
0x0000284A,pallet_broken05
0x0000284B,pallet_broken05
0x0000284C,pallet_broken06
0x0000284D,pallet_broken06
0x0000284E,pallet_broken06
0x0000284F,pallet_broken06
0x00002850,sawhorse
0x00002854,sawhorse
0x00002855,sawhorse
0x00002856,sawhorse
0x00002858,sawhorse_leg
0x00002859,sawhorse_leg
0x0000285A,sawhorse_leg
0x0000285B,sawhorse_leg
0x0000285C,sawhorse_leg
0x00002865,shaders\shader_templates\_7_2_0_1_1_0_1_0_0_0_0_0
0x0000286B,street_cone
0x0000286E,street_cone
0x0000286F,street_cone
0x00002870,street_cone
0x00002873,shaders\shader_templates\_0_0_0_1_1_0_0_0_0_0_0_0
0x0000287A,battery
0x0000287D,battery
0x0000287E,battery
0x0000287F,battery
0x00002882,battery_fragment01
0x00002883,battery_fragment03
0x00002884,battery_fragment02
0x00002885,battery_fragment01
0x00002888,battery_fragment01
0x00002889,battery_fragment01
0x0000288A,battery_fragment01
0x00002895,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_1_0_0
0x00002898,battery_fragment03
0x00002899,battery_fragment03
0x0000289A,battery_fragment03
0x0000289B,battery_fragment03
0x0000289C,battery_fragment02
0x0000289D,battery_fragment02
0x0000289E,battery_fragment02
0x0000289F,battery_fragment02
0x000028A3,shaders\shader_templates\_0_0_0_0_0_0_1_1_0_0_0_0
0x000028A6,shaders\shader_templates\_0_0_0_0_3_0_3_1_0_0_0_0
0x000028A9,power_core_for
0x000028AC,power_core_for
0x000028AD,power_core_for
0x000028AE,power_core_for
0x000028B1,power_core_junk01
0x000028B2,power_core_junk02
0x000028B3,power_core_junk01
0x000028B4,power_core_junk01
0x000028B5,power_core_junk01
0x000028B6,power_core_junk01
0x000028BC,shaders\shader_templates\_0_1_1_1_2_2_1_0_0_0_0_0
0x000028C0,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_0_0_0
0x000028C3,power_core_junk02
0x000028C4,power_core_junk02
0x000028C5,power_core_junk02
0x000028C6,power_core_junk02
0x000028C9,shaders\shader_templates\_0_1_1_1_2_2_5_0_0_0_0_0
0x000028CC,case_ap_turret
0x000028CD,case_ap_turret
0x000028CE,case_ap_turret
0x000028CF,case_ap_turret
0x000028D0,generator
0x000028D4,generator
0x000028D5,generator
0x000028D6,generator
0x000028DE,cov_sword_holder
0x000028E1,cov_sword_holder
0x000028E2,cov_sword_holder
0x000028E3,cov_sword_holder
0x000028ED,shaders\halogram_templates\_0_3_1_1_0_0_1
0x000028F0,objects\equipment\gravlift_permanent\gravlift_permanent
0x000028F1,objects\equipment\gravlift_permanent\gravlift_permanent
0x000028F2,objects\equipment\gravlift_permanent\gravlift_permanent
0x000028F3,objects\equipment\gravlift_permanent\gravlift_permanent
0x000028F4,teleporter_sender
0x000028F9,teleporter_sender
0x000028FA,teleporter_sender
0x000028FB,teleporter_sender
0x00002903,shaders\shader_templates\_0_2_0_1_2_2_7_0_0_0_0_0
0x00002907,teleporter_reciever
0x00002908,teleporter_reciever
0x00002909,teleporter_reciever
0x0000290A,teleporter_reciever
0x0000290D,mp_flag_base
0x0000290E,mp_flag_base
0x0000290F,mp_flag_base
0x00002910,mp_flag_base
0x00002916,mp_circle
0x00002917,mp_circle
0x00002918,mp_circle
0x00002919,mp_circle
0x00002928,shaders\shader_templates\_3_2_1_1_2_2_0_0_2_0_0_0
0x00002935,holy_light_guardian
0x0000293A,holy_light_guardian
0x0000293B,holy_light_guardian
0x0000293F,shaders\shader_templates\_2_0_0_0_4_0_3_1_0_0_0_0
0x00002942,man_cannon_guardian_iii
0x00002949,man_cannon_guardian_iii
0x0000294A,man_cannon_guardian_iii
0x0000294B,man_cannon_guardian_iii
0x0000294D,man_cannon_guardian_ii
0x0000294E,man_cannon_guardian_ii
0x0000294F,man_cannon_guardian_ii
0x00002950,man_cannon_guardian_ii
0x00002952,minilift
0x00002959,minilift
0x0000295A,minilift
0x00002962,jittery_holo
0x00002967,jittery_holo
0x00002968,jittery_holo
0x0000296C,shaders\halogram_templates\_0_8_1_0_1_0_0
0x0000296F,jittery_holo_01
0x00002970,jittery_holo_01
0x00002971,jittery_holo_01
0x00002974,jittery_holo_02
0x00002975,jittery_holo_02
0x00002976,jittery_holo_02
0x00002978,jittery_holo_03
0x00002979,jittery_holo_03
0x0000297A,jittery_holo_03
0x0000297B,jittery_holo_04
0x0000297C,jittery_holo_04
0x0000297D,jittery_holo_04
0x0000297E,jittery_holo_05
0x0000297F,jittery_holo_05
0x00002980,jittery_holo_05
0x00002981,power_core_for_stable
0x00002982,power_core_for_stable
0x00002983,power_core_for_stable
0x00002984,power_core_for_stable
0x00002985,large_field
0x00002986,large_field
0x00002987,large_field
0x00002988,large_field
0x0000298B,plant_vine_horizontal_01
0x0000298C,plant_vine_horizontal_01
0x0000298D,plant_vine_horizontal_01
0x00002991,shaders\shader_templates\_0_0_1_0_0_0_0_0_0_2_0_0
0x00002995,plant_vine_horizontal_03
0x00002996,plant_vine_horizontal_03
0x00002997,plant_vine_horizontal_03
0x00002998,plant_vine_horizontal_short
0x00002999,plant_vine_horizontal_short
0x0000299A,plant_vine_horizontal_short
0x0000299B,box_l
0x0000299C,box_l
0x0000299D,box_l
0x0000299F,box_m
0x000029A0,box_m
0x000029A1,box_m
0x000029A2,box_xl
0x000029A3,box_xl
0x000029A4,box_xl
0x000029A5,box_xxl
0x000029A6,box_xxl
0x000029A7,box_xxl
0x000029A8,box_xxxl
0x000029A9,box_xxxl
0x000029AA,box_xxxl
0x000029AB,wall_l
0x000029AC,wall_l
0x000029AD,wall_l
0x000029AE,wall_m
0x000029AF,wall_m
0x000029B0,wall_m
0x000029B1,wall_xl
0x000029B2,wall_xl
0x000029B3,wall_xl
0x000029B4,wall_xxl
0x000029B5,wall_xxl
0x000029B6,wall_xxl
0x000029B7,wall_xxxl
0x000029B8,wall_xxxl
0x000029B9,wall_xxxl
0x000029BA,bird_quadwing
0x000029BD,bird_quadwing
0x000029BE,bird_quadwing
0x000029BF,bird_quadwing
0x000029C2,bird_quadwing_dead
0x000029C3,wing_big
0x000029C4,wing_small
0x000029C5,bird_quadwing_dead
0x000029C6,bird_quadwing_dead
0x000029C7,bird_quadwing_dead
0x000029C8,bird_quadwing_dead
0x000029CE,shaders\shader_templates\_0_1_1_2_2_2_0_0_0_0_0_0
0x000029D1,wing_big
0x000029D2,wing_big
0x000029D3,wing_big
0x000029D4,wing_big
0x000029D5,wing_small
0x000029D6,wing_small
0x000029D7,wing_small
0x000029D8,wing_small
0x000029DA,glowbug
0x000029DB,glowbug
0x000029DC,glowbug
0x000029E0,shaders\shader_templates\_0_0_0_1_2_2_1_3_0_0_0_0
0x000029E3,glowfly
0x000029E6,glowfly
0x000029E7,glowfly
0x000029F0,levels\multi\s3d_edge\s3d_edge
0x000029F1,levels\multi\s3d_edge\s3d_edge
0x000029F2,levels\multi\s3d_edge\s3d_edge_design
0x000029F3,levels\multi\s3d_edge\s3d_edge_s3d_edge_cubemaps
0x000029F4,levels\multi\s3d_edge\sky\sky
0x000029F6,null_up
0x000029F7,null_up
0x000029F8,null_up
0x000029F9,null_up
0x000029FA,null_up
0x000029FB,null_up
0x000029FC,null_up
0x000029FD,null_up
0x000029FE,null_up
0x000029FF,null_up
0x00002A00,null_up
0x00002A29,holy_light_guardian
0x00002A2A,holy_light_edge
0x00002A2D,sentinel_constructor
0x00002A2E,sentinel_constructor
0x00002A8D,shaders\shader_templates\_7_1_0_0_0_0_4_1_0_0_0_0
0x00002AAD,shaders\shader_templates\_0_2_0_1_2_0_0_0_1_0_0_0
0x00002ABD,shaders\terrain_templates\_0_0_1_1_1_2
0x00002ADC,shaders\halogram_templates\_0_8_1_0_0_1_1
0x00002AE0,shaders\halogram_templates\_0_8_1_0_0_3_1
0x00002AF0,shaders\shader_templates\_7_1_0_0_0_0_0_1_0_0_0_0
0x00002B03,shaders\halogram_templates\_0_8_1_0_0_1_0
0x00002B11,shaders\shader_templates\_0_0_0_0_0_0_4_1_0_0_0_0
0x00002B19,shaders\shader_templates\_0_1_1_2_1_2_1_0_0_0_0_0
0x00002B21,shaders\shader_templates\_7_1_0_0_0_0_0_3_0_0_0_0
0x00002B26,shaders\shader_templates\_0_2_0_0_1_2_0_3_0_0_0_0
0x00002B2B,shaders\shader_templates\_7_0_0_0_0_0_0_3_0_0_0_0
0x00002B3D,tree_boundary
0x00002B3F,tree_boundary
0x00002B40,sky
0x00002B41,sky
0x00002B52,shaders\halogram_templates\_0_1_0_0_0_0_0
0x00002B56,shaders\halogram_templates\_0_1_3_0_0_0_0
0x00002B5F,shaders\halogram_templates\_0_5_3_0_0_0_0
0x00002B63,shaders\halogram_templates\_0_4_3_0_0_0_0
0x00002B6C,shaders\particle_templates\_0_8_3_0_0_1_0_0_0_0
0x00002B71,shaders\particle_templates\_4_3_0_0_1_1_1_0_0_0
0x00002B78,shaders\particle_templates\_4_3_0_2_1_1_1_1_0_0
0x00002B7D,shaders\particle_templates\_1_3_0_0_1_1_1_1_1_0
0x00002B82,shaders\particle_templates\_1_10_0_0_1_1_1_1_1_0
0x00002B87,shaders\particle_templates\_4_3_0_0_1_1_1_1_0_0
0x00002B95,shaders\decal_templates\_0_3_0_1_1_2
0x00002BA8,holy_light_guardian
0x00002BA9,holy_light_guardian
0x00002BAA,holy_light_guardian
0x00002BAB,holy_light_edge
0x00002BAC,holy_light_edge
0x00002BAD,holy_light_edge
0x00002BAF,sentinel_constructor
0x00002BB5,sentinel_constructor
0x00002BB6,sentinel_constructor
0x00002BB7,sentinel_constructor
0x00002BB9,body
0x00002BBA,engine
0x00002BBB,body
0x00002BBC,body
0x00002BBD,body
0x00002BBE,body
0x00002BC2,shaders\shader_templates\_0_1_0_1_1_1_0_0_0_0_0_0
0x00002BC5,engine
0x00002BC6,engine
0x00002BC7,engine
0x00002BC8,engine
0x00002BCA,shaders\halogram_templates\_0_1_0_0_0_0_1
0x00002BD6,shaders\particle_templates\_1_3_0_0_1_1_1_1_0_0
0x00002BDD,hornet
0x00002BDE,levels\multi\s3d_turf\s3d_turf
0x00002BDF,levels\multi\s3d_turf\s3d_turf
0x00002BE0,levels\multi\s3d_turf\s3d_turf_design
0x00002BE1,levels\multi\s3d_turf\s3d_turf_s3d_turf_cubemaps
0x00002BE2,levels\multi\s3d_turf\sky\sky
0x00002BE3,sandbag_wall
0x00002BE4,icicle_06_inch
0x00002BE5,icicle_10_inch
0x00002BE6,icicle_18_inch
0x00002BE7,icicle_24_inch
0x00002BE8,radio_tower
0x00002BE9,cart_electric
0x00002BEA,turf_train
0x00002BEB,turf_vagon
0x00002BEC,hornet
0x00002BED,hornet
0x00002BEE,objects\powerups\smg_ammo\smg_ammo
0x00002BEF,objects\powerups\pistol_ammo\pistol_ammo
0x00002BF0,objects\powerups\battle_rifle_ammo\battle_rifle_ammo
0x00002BF1,fabric_01_moving
0x00002BF2,fabric_04_moving
0x00002BF3,fabric_15_moving
0x00002BF8,null_up
0x00002BF9,null_up
0x00002BFA,null_up
0x00002BFB,null_up
0x00002BFC,null_up
0x00002BFD,null_up
0x00002BFE,null_up
0x00002BFF,null_up
0x00002C00,null_up
0x00002C01,null_up
0x00002C02,null_up
0x00002C03,null_up
0x00002C43,barricade_small
0x00002C44,h_ammo_crate_lg
0x00002C45,crate_heavy_tech
0x00002C46,crate_multi
0x00002C47,pallet
0x00002C48,turf_swinging_door
0x00002C49,turf_cabinet
0x00002C4A,turf_dumpster
0x00002C4B,turf_trash_can
0x00002C4C,turf_crate_large
0x00002CE8,shaders\shader_templates\_0_1_0_1_1_2_0_0_1_0_0_0
0x00002D0F,shaders\shader_templates\_7_1_0_1_2_1_0_0_0_0_0_0
0x00002D2C,shaders\shader_templates\_0_1_0_1_7_0_0_0_0_0_0_0
0x00002D32,shaders\shader_templates\_0_1_0_1_1_0_1_0_0_0_0_0
0x00002D3D,shaders\shader_templates\_0_1_0_0_1_1_0_0_0_0_0_0
0x00002D50,shaders\shader_templates\_0_0_0_1_1_2_0_0_0_0_0_0
0x00002D5C,shaders\terrain_templates\_0_2_1_1_1_2
0x00002D71,shaders\shader_templates\_7_2_0_1_7_0_0_0_0_0_0_0
0x00002DBC,shaders\shader_templates\_7_2_0_1_2_2_0_0_0_0_0_0
0x00002DD9,shaders\shader_templates\_0_1_1_2_1_2_0_0_0_0_0_0
0x00002DE0,shaders\shader_templates\_1_2_0_0_0_0_0_0_0_0_0_0
0x00002DEA,shaders\shader_templates\_7_1_0_1_7_2_0_0_0_0_0_0
0x00002E07,shaders\shader_templates\_0_0_0_2_1_1_0_3_0_0_0_0
0x00002E15,shaders\shader_templates\_7_2_0_1_7_2_0_0_0_0_0_0
0x00002E1E,shaders\shader_templates\_7_1_1_1_2_1_0_0_0_0_0_0
0x00002E2D,shaders\shader_templates\_0_0_0_0_1_2_0_3_0_0_0_0
0x00002E34,shaders\halogram_templates\_0_5_1_0_0_0_1
0x00002E39,shaders\shader_templates\_0_0_0_1_2_0_0_3_0_0_0_0
0x00002E43,debris_metal_nondescript
0x00002E45,garbage_base
0x00002E47,garbage_bits
0x00002E48,cement
0x00002E4A,sky
0x00002E4B,sky
0x00002E50,shaders\halogram_templates\_0_4_0_0_0_0_0
0x00002E57,shaders\halogram_templates\_9_5_3_0_0_0_0
0x00002E5A,sandbag_wall
0x00002E5B,sandbag_wall
0x00002E5C,sandbag_wall
0x00002E5D,sandbag_wall
0x00002E63,icicle_06_inch
0x00002E64,icicle_06_inch
0x00002E65,icicle_06_inch
0x00002E66,icicle_06_inch
0x00002E6E,shaders\shader_templates\_0_1_0_0_7_2_1_3_2_0_0_0
0x00002E71,icicle_10_inch
0x00002E72,icicle_10_inch
0x00002E73,icicle_10_inch
0x00002E74,icicle_10_inch
0x00002E75,icicle_18_inch
0x00002E76,icicle_18_inch
0x00002E77,icicle_18_inch
0x00002E78,icicle_18_inch
0x00002E7C,icicle_18_inch_fallen
0x00002E7D,icicle_18_inch_fallen
0x00002E7F,icicle_18_inch_fallen
0x00002E80,icicle_18_inch_fallen
0x00002E81,icicle_18_inch_fallen
0x00002E8A,icicle_24_inch
0x00002E8B,icicle_24_inch
0x00002E8C,icicle_24_inch
0x00002E8D,icicle_24_inch
0x00002E8F,icicle_24_inch_fallen
0x00002E90,icicle_24_inch_fallen
0x00002E91,icicle_24_inch_fallen
0x00002E92,icicle_24_inch_fallen
0x00002E93,icicle_24_inch_fallen
0x00002E94,radio_tower
0x00002E95,radio_tower
0x00002E96,radio_tower
0x00002E97,radio_tower
0x00002E9E,shaders\shader_templates\_0_0_0_0_0_0_7_0_0_1_0_0
0x00002EA1,cart_electric
0x00002EA2,cart_electric
0x00002EA3,cart_electric
0x00002EA4,cart_electric
0x00002EA6,cart_axle_garbage
0x00002EA7,cart_tire_garbage
0x00002EA8,cart_seat_garbage
0x00002EA9,cart_axle_garbage
0x00002EAA,cart_axle_garbage
0x00002EAB,cart_axle_garbage
0x00002EAC,cart_axle_garbage
0x00002EB3,shaders\shader_templates\_0_2_0_1_7_2_0_0_0_0_0_0
0x00002EB6,shaders\shader_templates\_0_2_0_0_7_0_0_0_0_0_0_0
0x00002EBB,cart_tire_garbage
0x00002EBC,cart_tire_garbage
0x00002EBD,cart_tire_garbage
0x00002EBE,cart_tire_garbage
0x00002EBF,cart_seat_garbage
0x00002EC0,cart_seat_garbage
0x00002EC1,cart_seat_garbage
0x00002EC2,cart_seat_garbage
0x00002EC3,turf_train
0x00002EC4,turf_train
0x00002EC5,turf_train
0x00002EC6,turf_vagon
0x00002EC7,turf_vagon
0x00002EC8,turf_vagon
0x00002EC9,hornet
0x00002ECF,hornet
0x00002ED0,hornet
0x00002ED1,hornet
0x00002ED2,objects\vehicles\warthog\warthog
0x00002EE9,objects\vehicles\warthog\warthog
0x00002EEA,objects\vehicles\chaingun\chaingun
0x00002EEB,objects\vehicles\gauss\gauss
0x00002EF4,objects\vehicles\chaingun\chaingun
0x00002EF5,objects\vehicles\chaingun\chaingun
0x00002EF8,barrel_garbage
0x00002EF9,barrel_garbage
0x00002EFA,barrel_garbage
0x00002EFE,shield_garbage
0x00002EFF,shield_garbage
0x00002F00,shield_garbage
0x00002F01,objects\vehicles\gauss\gauss
0x00002F02,objects\vehicles\gauss\gauss
0x00002F05,barrel_garbage
0x00002F06,barrel_garbage
0x00002F07,barrel_garbage
0x00002F0B,display_garbage
0x00002F0C,shield_garbage
0x00002F0D,display_garbage
0x00002F0E,display_garbage
0x00002F0F,shield_garbage
0x00002F10,shield_garbage
0x00002F11,tire
0x00002F12,tire
0x00002F13,tire
0x00002F18,winch
0x00002F19,hood
0x00002F1A,winch
0x00002F1B,winch
0x00002F22,hood
0x00002F23,hood
0x00002F26,hubcap
0x00002F27,hubcap
0x00002F28,hubcap
0x00002F29,lf_fender
0x00002F2A,lf_fender
0x00002F2B,lf_fender
0x00002F2C,rf_fender
0x00002F2D,rf_fender
0x00002F2E,rf_fender
0x00002F2F,lb_fender
0x00002F30,sailpanel
0x00002F31,lb_fender
0x00002F32,lb_fender
0x00002F33,sailpanel
0x00002F34,sailpanel
0x00002F35,rb_fender
0x00002F36,rb_fender
0x00002F37,rb_fender
0x00002F38,bumper
0x00002F39,bumper
0x00002F3A,bumper
0x00002F42,shaders\shader_templates\_0_0_0_1_0_0_0_3_0_1_0_0
0x00002F47,shaders\shader_templates\_1_2_0_1_1_2_0_5_0_1_0_0
0x00002F4E,objects\powerups\smg_ammo\smg_ammo
0x00002F4F,objects\powerups\smg_ammo\smg_ammo
0x00002F54,shaders\shader_templates\_0_0_0_1_0_1_0_3_0_0_0_0
0x00002F57,objects\powerups\pistol_ammo\pistol_ammo
0x00002F58,objects\powerups\pistol_ammo\pistol_ammo
0x00002F5D,shaders\shader_templates\_0_1_0_2_0_0_0_0_0_0_0_0
0x00002F60,objects\powerups\battle_rifle_ammo\battle_rifle_ammo
0x00002F61,objects\powerups\battle_rifle_ammo\battle_rifle_ammo
0x00002F66,shaders\shader_templates\_0_1_0_2_1_0_0_0_0_0_0_0
0x00002F69,fabric_01_moving
0x00002F6C,fabric_01_moving
0x00002F6D,fabric_01_moving
0x00002F6E,fabric_04_moving
0x00002F6F,fabric_04_moving
0x00002F70,fabric_04_moving
0x00002F71,fabric_15_moving
0x00002F72,fabric_15_moving
0x00002F73,fabric_15_moving
0x00002F8A,shaders\particle_templates\_1_10_0_0_0_1_1_1_0_0
0x00002F8D,shaders\particle_templates\_3_10_0_0_0_0_1_0_0_0
0x00002F95,shaders\particle_templates\_3_3_0_0_1_0_1_1_0_0
0x00002F9A,shaders\particle_templates\_1_3_0_0_0_0_0_1_0_0
0x00002FA7,shaders\decal_templates\_6_3_0_1_1_0
0x00002FAF,shaders\decal_templates\_8_10_0_1_0_2
0x00002FCA,shaders\decal_templates\_0_2_0_1_1_0
0x00002FD4,barricade_small
0x00002FD5,barricade_small
0x00002FD6,barricade_small
0x00002FD7,barricade_small
0x00002FDE,h_ammo_crate_lg
0x00002FDF,h_ammo_crate_lg
0x00002FE0,h_ammo_crate_lg
0x00002FE1,h_ammo_crate_lg
0x00002FE2,crate_heavy_tech
0x00002FE3,crate_heavy_tech
0x00002FE4,crate_heavy_tech
0x00002FE5,crate_heavy_tech
0x00002FEA,crate_multi
0x00002FEB,crate_multi
0x00002FEC,crate_multi
0x00002FED,crate_multi
0x00002FEE,crate_multi
0x00002FF1,crate_multi_single
0x00002FF2,crate_multi_single
0x00002FF3,crate_multi_single
0x00002FF4,crate_multi_single
0x00002FF5,crate_multi_single
0x00002FF6,crate_multi_single
0x00002FFD,shaders\shader_templates\_3_2_0_1_1_0_0_0_0_0_0_0
0x00003000,busted_frame1
0x00003001,busted_frame3
0x00003002,busted_frame1
0x00003003,busted_frame1
0x00003004,busted_frame1
0x00003005,busted_frame1
0x0000300A,busted_frame3
0x0000300B,busted_frame3
0x0000300C,busted_frame3
0x0000300D,busted_frame3
0x0000300E,pallet
0x0000300F,pallet
0x00003010,pallet
0x00003011,pallet
0x00003013,turf_swinging_door
0x00003015,turf_swinging_door
0x00003016,turf_swinging_door
0x00003017,turf_swinging_door
0x0000301E,turf_cabinet
0x0000301F,turf_cabinet
0x00003020,turf_cabinet
0x00003021,turf_cabinet
0x00003025,turf_dumpster
0x00003028,turf_dumpster
0x00003029,turf_dumpster
0x0000302A,turf_dumpster
0x00003035,turf_trash_can
0x00003036,turf_trash_can
0x00003037,turf_trash_can
0x00003038,turf_trash_can
0x0000303C,turf_crate_large
0x0000303D,turf_crate_large
0x0000303E,turf_crate_large
0x0000303F,turf_crate_large
0x00003044,shaders\shader_templates\_0_1_0_0_1_2_0_0_0_0_0_0
0x00000000,global_tags
0x00000001,0x00000001
0x00000002,0x00000002
0x00000003,0x00000003
0x00000004,0x00000004
0x00000005,0x00000005
0x00000006,0x00000006
0x00000007,0x00000007
0x00000008,0x00000008
0x00000009,0x00000009
0x00000013,0x00000013
0x00000014,0x00000014
0x00000015,0x00000015
0x00000016,globals\globals
0x00000017,0x00000017
0x00000018,0x00000018
0x00000019,0x00000019
0x0000001A,0x0000001A
0x0000001B,0x0000001B
0x0000001C,0x0000001C
0x0000001D,0x0000001D
0x0000001E,0x0000001E
0x0000001F,0x0000001F
0x00000020,0x00000020
0x00000021,0x00000021
0x00000022,0x00000022
0x00000023,0x00000023
0x00000024,0x00000024
0x00000025,0x00000025
0x00000026,0x00000026
0x00000027,0x00000027
0x00000028,0x00000028
0x00000029,0x00000029
0x0000002A,0x0000002A
0x0000002B,0x0000002B
0x0000002C,0x0000002C
0x0000002D,0x0000002D
0x0000002E,0x0000002E
0x0000002F,0x0000002F
0x00000030,0x00000030
0x00000031,0x00000031
0x00000032,0x00000032
0x00000033,0x00000033
0x00000034,0x00000034
0x00000035,0x00000035
0x00000036,0x00000036
0x00000037,0x00000037
0x00000038,0x00000038
0x00000039,0x00000039
0x0000003A,0x0000003A
0x0000003B,0x0000003B
0x0000003C,0x0000003C
0x0000003D,0x0000003D
0x0000003E,0x0000003E
0x0000003F,0x0000003F
0x00000040,0x00000040
0x00000041,0x00000041
0x00000042,0x00000042
0x00000043,0x00000043
0x00000044,0x00000044
0x00000045,0x00000045
0x00000046,0x00000046
0x00000047,0x00000047
0x00000048,0x00000048
0x00000049,0x00000049
0x0000004A,0x0000004A
0x0000004B,0x0000004B
0x0000004C,0x0000004C
0x0000004D,0x0000004D
0x0000004E,0x0000004E
0x0000004F,0x0000004F
0x00000050,0x00000050
0x00000051,0x00000051
0x00000052,0x00000052
0x00000053,0x00000053
0x00000054,0x00000054
0x00000055,0x00000055
0x00000056,0x00000056
0x00000057,0x00000057
0x00000058,0x00000058
0x00000059,0x00000059
0x0000005A,0x0000005A
0x0000005B,0x0000005B
0x0000005C,0x0000005C
0x0000005D,0x0000005D
0x0000005E,0x0000005E
0x0000005F,0x0000005F
0x00000060,0x00000060
0x00000061,0x00000061
0x00000062,0x00000062
0x00000063,0x00000063
0x00000064,0x00000064
0x00000065,0x00000065
0x00000066,0x00000066
0x00000067,0x00000067
0x00000068,0x00000068
0x00000069,0x00000069
0x0000006A,0x0000006A
0x0000006B,0x0000006B
0x0000006C,0x0000006C
0x0000006D,0x0000006D
0x0000006E,0x0000006E
0x0000006F,0x0000006F
0x00000070,0x00000070
0x00000071,0x00000071
0x00000072,0x00000072
0x00000073,0x00000073
0x00000074,0x00000074
0x00000075,0x00000075
0x00000076,0x00000076
0x00000077,0x00000077
0x00000078,0x00000078
0x00000079,0x00000079
0x0000007A,0x0000007A
0x0000007B,0x0000007B
0x0000007C,0x0000007C
0x0000007D,0x0000007D
0x0000007E,0x0000007E
0x0000007F,0x0000007F
0x00000080,0x00000080
0x00000081,0x00000081
0x00000082,0x00000082
0x00000083,0x00000083
0x00000084,0x00000084
0x00000085,0x00000085
0x00000086,0x00000086
0x00000087,0x00000087
0x00000088,0x00000088
0x00000089,0x00000089
0x0000008A,0x0000008A
0x0000008B,0x0000008B
0x0000008C,0x0000008C
0x0000008D,0x0000008D
0x0000008E,0x0000008E
0x0000008F,0x0000008F
0x00000090,0x00000090
0x00000091,0x00000091
0x00000092,0x00000092
0x00000093,0x00000093
0x00000094,0x00000094
0x00000095,0x00000095
0x00000096,0x00000096
0x00000097,0x00000097
0x00000098,0x00000098
0x00000099,0x00000099
0x0000009A,0x0000009A
0x0000009B,0x0000009B
0x0000009C,0x0000009C
0x0000009D,0x0000009D
0x0000009E,0x0000009E
0x0000009F,0x0000009F
0x000000A0,0x000000A0
0x000000A1,0x000000A1
0x000000A2,0x000000A2
0x000000A3,0x000000A3
0x000000A4,0x000000A4
0x000000A5,0x000000A5
0x000000A6,0x000000A6
0x000000A7,0x000000A7
0x000000A8,0x000000A8
0x000000AB,0x000000AB
0x000000AE,0x000000AE
0x000000B1,0x000000B1
0x000000B3,0x000000B3
0x000000B4,0x000000B4
0x000000B5,0x000000B5
0x000000B6,0x000000B6
0x000000B7,0x000000B7
0x000000B8,0x000000B8
0x000000B9,0x000000B9
0x000000BA,0x000000BA
0x000000BB,0x000000BB
0x000000BC,0x000000BC
0x000000BD,0x000000BD
0x000000BE,0x000000BE
0x000000BF,0x000000BF
0x000000C0,0x000000C0
0x000000C1,0x000000C1
0x000000C2,0x000000C2
0x000000C3,0x000000C3
0x000000C4,0x000000C4
0x000000C5,0x000000C5
0x000000C6,0x000000C6
0x000000C7,0x000000C7
0x000000C8,0x000000C8
0x000000C9,0x000000C9
0x000000CA,0x000000CA
0x000000CB,0x000000CB
0x000000CC,0x000000CC
0x000000CD,0x000000CD
0x000000CE,0x000000CE
0x000000CF,0x000000CF
0x000000D0,0x000000D0
0x000000D1,0x000000D1
0x000000D2,0x000000D2
0x000000D3,0x000000D3
0x000000D4,0x000000D4
0x000000D5,0x000000D5
0x000000D6,0x000000D6
0x000000D7,0x000000D7
0x000000D8,0x000000D8
0x000000D9,0x000000D9
0x000000DD,0x000000DD
0x000000DE,0x000000DE
0x000000E8,0x000000E8
0x000000E9,0x000000E9
0x000000EA,0x000000EA
0x000000EB,0x000000EB
0x000000EC,0x000000EC
0x000000ED,0x000000ED
0x000000EE,0x000000EE
0x000000EF,0x000000EF
0x000000F0,0x000000F0
0x000000F1,0x000000F1
0x000000F2,0x000000F2
